UserId;GroupId;Hand;Object;Errors;ImpactPoints;Time

3;0;right;014_lemon;Thumb_3:0.125933 Index_3:1.566988 Middle_3:0.0 Ring_3:0.609801 Pinky_3:0.0 Thumb_2:0.164508 Index_2:0.399603 Middle_2:0.0 Ring_2:-0.335347 Pinky_2:0.0 ;Thumb_3:X=195.823 Y=16.953 Z=149.748 Index_3:X=198.313 Y=15.519 Z=148.516 Middle_3:X=0.000 Y=0.000 Z=0.000 Ring_3:X=196.091 Y=14.076 Z=147.437 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=194.370 Y=17.895 Z=148.853 Index_2:X=198.845 Y=17.075 Z=147.370 Middle_2:X=0.000 Y=0.000 Z=0.000 Ring_2:X=197.913 Y=14.515 Z=146.222 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.343684
3;0;right;003_cracker_box;Thumb_3:0.086276 Index_3:1.177419 Middle_3:0.0 Ring_3:0.0 Pinky_3:0.0 Thumb_2:0.343429 Index_2:-0.600373 Middle_2:3.315031 Ring_2:4.238049 Pinky_2:0.0 ;Thumb_3:X=195.618 Y=11.268 Z=148.159 Index_3:X=198.868 Y=16.666 Z=151.476 Middle_3:X=0.000 Y=0.000 Z=0.000 Ring_3:X=0.000 Y=0.000 Z=0.000 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=194.983 Y=11.981 Z=145.383 Index_2:X=195.363 Y=16.455 Z=150.283 Middle_2:X=198.554 Y=17.642 Z=147.825 Ring_2:X=199.744 Y=18.221 Z=145.955 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.533208
3;0;right;004_sugar_box;Thumb_3:-0.275215 Index_3:1.375104 Middle_3:-2.02072 Ring_3:-4.499967 Pinky_3:0.0 Thumb_2:0.193184 Index_2:1.546548 Middle_2:-1.424185 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=198.614 Y=12.189 Z=146.014 Index_3:X=204.092 Y=13.377 Z=142.014 Middle_3:X=201.751 Y=9.447 Z=142.456 Ring_3:X=198.077 Y=7.336 Z=142.981 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=196.476 Y=13.986 Z=145.532 Index_2:X=202.290 Y=14.217 Z=142.589 Middle_2:X=201.528 Y=13.603 Z=141.513 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.333504
3;0;right;005_tomato_soup_can;Thumb_3:-0.574055 Index_3:2.946708 Middle_3:2.677762 Ring_3:0.0 Pinky_3:0.0 Thumb_2:0.000271 Index_2:-0.066727 Middle_2:0.867347 Ring_2:0.062693 Pinky_2:0.0 ;Thumb_3:X=198.507 Y=13.886 Z=146.226 Index_3:X=202.800 Y=17.290 Z=145.938 Middle_3:X=202.454 Y=16.401 Z=143.082 Ring_3:X=0.000 Y=0.000 Z=0.000 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=197.097 Y=14.817 Z=144.254 Index_2:X=200.776 Y=19.492 Z=147.269 Middle_2:X=201.556 Y=18.651 Z=143.741 Ring_2:X=201.576 Y=18.235 Z=141.939 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.289082
3;0;right;006_mustard_bottle;Thumb_3:0.333749 Index_3:0.0 Middle_3:0.0 Ring_3:0.0 Pinky_3:0.0 Thumb_2:1.61823 Index_2:-0.07372 Middle_2:0.0 Ring_2:1.79768 Pinky_2:0.0 ;Thumb_3:X=197.459 Y=15.351 Z=148.925 Index_3:X=0.000 Y=0.000 Z=0.000 Middle_3:X=0.000 Y=0.000 Z=0.000 Ring_3:X=0.000 Y=0.000 Z=0.000 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=197.581 Y=17.913 Z=146.242 Index_2:X=202.155 Y=20.001 Z=148.257 Middle_2:X=0.000 Y=0.000 Z=0.000 Ring_2:X=202.623 Y=20.002 Z=143.475 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.088762
3;0;right;007_tuna_fish_can;Thumb_3:2.139719 Index_3:1.035875 Middle_3:1.168542 Ring_3:-0.640982 Pinky_3:0.0 Thumb_2:-0.23447 Index_2:-0.357316 Middle_2:2.718703 Ring_2:3.535577 Pinky_2:0.0 ;Thumb_3:X=199.330 Y=16.194 Z=143.621 Index_3:X=203.069 Y=18.342 Z=142.291 Middle_3:X=202.575 Y=16.654 Z=140.563 Ring_3:X=200.567 Y=15.045 Z=139.654 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=195.868 Y=17.093 Z=144.981 Index_2:X=201.681 Y=20.182 Z=143.453 Middle_2:X=200.119 Y=16.766 Z=141.037 Ring_2:X=196.648 Y=16.068 Z=140.246 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.333401
3;0;right;008_pudding_box;Thumb_3:0.421925 Index_3:-1.870823 Middle_3:1.953412 Ring_3:0.302168 Pinky_3:-5.129187 Thumb_2:-0.164207 Index_2:-0.408762 Middle_2:3.571983 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=199.951 Y=16.306 Z=147.079 Index_3:X=204.566 Y=16.689 Z=144.327 Middle_3:X=201.613 Y=15.117 Z=142.845 Ring_3:X=199.199 Y=13.942 Z=141.765 Pinky_3:X=200.807 Y=11.870 Z=140.855 Thumb_2:X=196.891 Y=16.873 Z=146.604 Index_2:X=201.560 Y=18.737 Z=144.862 Middle_2:X=199.040 Y=16.321 Z=143.043 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.14455
3;0;right;009_gelatin_box;Thumb_3:-0.140757 Index_3:-1.737017 Middle_3:1.546088 Ring_3:-2.531763 Pinky_3:-4.088379 Thumb_2:0.018824 Index_2:-0.556072 Middle_2:3.388072 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=199.518 Y=18.962 Z=144.862 Index_3:X=202.915 Y=18.106 Z=142.747 Middle_3:X=199.956 Y=17.817 Z=141.777 Ring_3:X=199.008 Y=15.642 Z=140.764 Pinky_3:X=197.672 Y=15.196 Z=140.237 Thumb_2:X=196.899 Y=20.284 Z=144.654 Index_2:X=201.170 Y=21.256 Z=143.353 Middle_2:X=197.855 Y=19.655 Z=141.848 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.143764
3;0;right;010_potted_meat_can;Thumb_3:-0.318504 Index_3:1.825363 Middle_3:1.337512 Ring_3:0.756649 Pinky_3:-3.839546 Thumb_2:3.341327 Index_2:1.337912 Middle_2:0.329827 Ring_2:0.401429 Pinky_2:0.0 ;Thumb_3:X=194.279 Y=17.523 Z=146.402 Index_3:X=200.823 Y=17.631 Z=146.584 Middle_3:X=200.931 Y=17.866 Z=143.343 Ring_3:X=201.379 Y=18.590 Z=141.718 Pinky_3:X=199.383 Y=17.147 Z=139.473 Thumb_2:X=197.137 Y=20.608 Z=142.856 Index_2:X=200.037 Y=19.560 Z=146.581 Middle_2:X=201.326 Y=19.851 Z=144.148 Ring_2:X=201.990 Y=20.557 Z=142.024 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.34478
3;0;right;011_banana;Thumb_3:-0.326533 Index_3:0.907197 Middle_3:2.873379 Ring_3:1.087325 Pinky_3:0.252073 Thumb_2:1.138442 Index_2:0.010137 Middle_2:2.011445 Ring_2:1.163668 Pinky_2:0.821575 ;Thumb_3:X=197.268 Y=16.439 Z=139.101 Index_3:X=199.568 Y=18.406 Z=139.327 Middle_3:X=198.623 Y=20.158 Z=138.827 Ring_3:X=197.552 Y=21.728 Z=138.236 Pinky_3:X=196.710 Y=23.240 Z=138.163 Thumb_2:X=195.903 Y=18.600 Z=139.442 Index_2:X=199.305 Y=18.115 Z=141.046 Middle_2:X=198.413 Y=20.417 Z=140.186 Ring_2:X=197.824 Y=22.131 Z=139.489 Pinky_2:X=196.785 Y=23.835 Z=138.991 ;1.300179
3;0;right;012_strawberry;Thumb_3:3.370691 Index_3:1.071862 Middle_3:2.310316 Ring_3:0.0 Pinky_3:0.0 Thumb_2:4.136947 Index_2:0.41193 Middle_2:0.015017 Ring_2:-0.532007 Pinky_2:0.0 ;Thumb_3:X=198.102 Y=19.763 Z=146.388 Index_3:X=200.553 Y=19.343 Z=145.201 Middle_3:X=200.219 Y=18.126 Z=145.111 Ring_3:X=0.000 Y=0.000 Z=0.000 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=196.730 Y=19.431 Z=144.569 Index_2:X=199.627 Y=20.957 Z=144.042 Middle_2:X=200.017 Y=19.632 Z=142.316 Ring_2:X=198.825 Y=18.018 Z=143.078 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.255878
3;0;right;013_apple;Thumb_3:-0.334213 Index_3:3.856741 Middle_3:0.334713 Ring_3:-0.031255 Pinky_3:-3.32736 Thumb_2:0.472749 Index_2:2.188381 Middle_2:0.405184 Ring_2:0.113277 Pinky_2:0.0 ;Thumb_3:X=194.867 Y=20.622 Z=149.379 Index_3:X=199.436 Y=18.886 Z=146.661 Middle_3:X=199.295 Y=16.900 Z=146.755 Ring_3:X=198.339 Y=15.576 Z=146.299 Pinky_3:X=194.383 Y=14.793 Z=148.266 Thumb_2:X=193.359 Y=20.601 Z=147.745 Index_2:X=198.588 Y=20.058 Z=145.513 Middle_2:X=197.972 Y=17.285 Z=144.503 Ring_2:X=197.724 Y=16.433 Z=144.149 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.555405
3;0;right;002_master_chef_can;Thumb_3:-0.096845 Index_3:1.589687 Middle_3:1.738228 Ring_3:0.368644 Pinky_3:-2.149029 Thumb_2:0.351466 Index_2:0.550681 Middle_2:0.531264 Ring_2:0.338146 Pinky_2:0.0 ;Thumb_3:X=196.851 Y=17.825 Z=153.616 Index_3:X=200.092 Y=16.035 Z=150.274 Middle_3:X=199.883 Y=14.807 Z=149.709 Ring_3:X=199.077 Y=13.936 Z=148.892 Pinky_3:X=196.928 Y=12.905 Z=149.133 Thumb_2:X=195.272 Y=18.234 Z=151.470 Index_2:X=199.641 Y=18.155 Z=148.649 Middle_2:X=199.992 Y=16.591 Z=147.927 Ring_2:X=199.247 Y=14.950 Z=147.258 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;0.953976
3;0;right;015_peach;Thumb_3:-0.273136 Index_3:1.059588 Middle_3:0.658494 Ring_3:-0.239194 Pinky_3:0.0 Thumb_2:-0.124501 Index_2:0.368146 Middle_2:-0.032642 Ring_2:-0.504896 Pinky_2:0.0 ;Thumb_3:X=198.116 Y=18.728 Z=150.959 Index_3:X=200.519 Y=16.615 Z=149.133 Middle_3:X=199.587 Y=15.265 Z=149.325 Ring_3:X=197.239 Y=14.690 Z=149.196 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=196.196 Y=19.298 Z=149.885 Index_2:X=200.232 Y=18.114 Z=147.708 Middle_2:X=199.949 Y=16.522 Z=147.168 Ring_2:X=198.645 Y=15.110 Z=147.340 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.08876
3;0;right;016_pear;Thumb_3:0.926287 Index_3:1.528885 Middle_3:1.482914 Ring_3:0.157309 Pinky_3:0.0 Thumb_2:1.161 Index_2:0.544207 Middle_2:0.162088 Ring_2:-0.049258 Pinky_2:0.0 ;Thumb_3:X=198.543 Y=17.131 Z=151.406 Index_3:X=201.979 Y=16.268 Z=149.341 Middle_3:X=201.667 Y=14.669 Z=148.838 Ring_3:X=200.850 Y=13.451 Z=148.436 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=196.986 Y=17.555 Z=150.233 Index_2:X=201.189 Y=18.036 Z=148.102 Middle_2:X=201.523 Y=16.547 Z=147.068 Ring_2:X=200.820 Y=15.052 Z=146.278 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;0.921959
3;0;left;017_orange;Thumb_3:2.199531 Index_3:1.406538 Middle_3:2.241508 Ring_3:1.160848 Pinky_3:-1.083138 Thumb_2:1.98517 Index_2:0.059644 Middle_2:0.113309 Ring_2:0.619192 Pinky_2:0.0 ;Thumb_3:X=198.247 Y=17.739 Z=150.139 Index_3:X=201.134 Y=20.032 Z=148.191 Middle_3:X=200.559 Y=21.726 Z=148.161 Ring_3:X=199.690 Y=22.589 Z=147.493 Pinky_3:X=196.652 Y=22.830 Z=147.911 Thumb_2:X=196.160 Y=17.212 Z=148.463 Index_2:X=200.674 Y=18.286 Z=146.265 Middle_2:X=200.567 Y=20.148 Z=145.541 Ring_2:X=199.023 Y=21.926 Z=145.378 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.089066
