UserId;GroupId;Hand;Object;Errors;ImpactPoints;Time

4;1;right;014_lemon;Thumb_3:0.0 Index_3:1.695479 Middle_3:2.028506 Ring_3:0.438392 Pinky_3:-1.162444 Thumb_2:0.0 Index_2:0.670163 Middle_2:0.46571 Ring_2:-0.011549 Pinky_2:0.0 ;Thumb_3:X=194.572 Y=29.659 Z=148.468 Index_3:X=199.396 Y=19.771 Z=147.634 Middle_3:X=199.436 Y=18.801 Z=147.862 Ring_3:X=198.770 Y=17.723 Z=147.966 Pinky_3:X=196.691 Y=17.024 Z=147.729 Thumb_2:X=194.522 Y=26.520 Z=146.301 Index_2:X=199.657 Y=20.387 Z=145.499 Middle_2:X=200.125 Y=18.958 Z=145.390 Ring_2:X=199.605 Y=17.595 Z=145.632 Pinky_2:X=194.573 Y=15.760 Z=145.140 ;1.233393
4;1;left;003_cracker_box;Thumb_3:0.0 Index_3:-0.12358 Middle_3:-0.033289 Ring_3:-0.948615 Pinky_3:0.0 Thumb_2:0.0 Index_2:2.484902 Middle_2:3.00516 Ring_2:2.911997 Pinky_2:0.0 ;Thumb_3:X=194.573 Y=9.014 Z=148.450 Index_3:X=204.954 Y=19.051 Z=148.197 Middle_3:X=204.956 Y=21.357 Z=148.584 Ring_3:X=200.895 Y=22.024 Z=149.644 Pinky_3:X=194.573 Y=23.080 Z=147.311 Thumb_2:X=194.572 Y=9.180 Z=147.126 Index_2:X=200.918 Y=19.068 Z=147.866 Middle_2:X=200.673 Y=20.905 Z=148.044 Ring_2:X=197.411 Y=21.559 Z=147.814 Pinky_2:X=194.573 Y=23.214 Z=146.129 ;1.066528
4;1;right;004_sugar_box;Thumb_3:0.0 Index_3:1.40486 Middle_3:2.913206 Ring_3:0.148731 Pinky_3:4.448759 Thumb_2:2.278359 Index_2:0.105322 Middle_2:1.130814 Ring_2:1.257895 Pinky_2:0.0 ;Thumb_3:X=194.522 Y=30.275 Z=145.058 Index_3:X=200.313 Y=21.556 Z=144.710 Middle_3:X=200.828 Y=18.713 Z=145.412 Ring_3:X=200.260 Y=16.497 Z=143.623 Pinky_3:X=197.611 Y=16.488 Z=147.115 Thumb_2:X=193.509 Y=23.899 Z=144.657 Index_2:X=199.162 Y=22.553 Z=142.905 Middle_2:X=199.146 Y=19.558 Z=143.086 Ring_2:X=198.120 Y=17.452 Z=143.728 Pinky_2:X=194.573 Y=14.448 Z=140.458 ;1.478607
4;1;right;005_tomato_soup_can;Thumb_3:2.969367 Index_3:0.79838 Middle_3:3.721249 Ring_3:2.372168 Pinky_3:-18.188938 Thumb_2:3.084002 Index_2:0.073153 Middle_2:0.46196 Ring_2:0.371199 Pinky_2:-2.332657 ;Thumb_3:X=196.522 Y=25.448 Z=152.423 Index_3:X=200.117 Y=24.401 Z=151.269 Middle_3:X=200.603 Y=22.852 Z=151.685 Ring_3:X=200.005 Y=21.345 Z=150.946 Pinky_3:X=199.526 Y=20.651 Z=156.212 Thumb_2:X=194.606 Y=24.339 Z=150.122 Index_2:X=198.683 Y=24.580 Z=148.510 Middle_2:X=199.397 Y=22.530 Z=147.738 Ring_2:X=198.939 Y=20.684 Z=147.887 Pinky_2:X=197.416 Y=19.463 Z=149.799 ;1.677956
4;1;right;006_mustard_bottle;Thumb_3:-0.060607 Index_3:1.259197 Middle_3:-1.219314 Ring_3:-1.037226 Pinky_3:-1.323316 Thumb_2:1.02383 Index_2:1.328878 Middle_2:-0.77226 Ring_2:0.523255 Pinky_2:2.125279 ;Thumb_3:X=193.365 Y=23.478 Z=149.641 Index_3:X=199.008 Y=21.318 Z=147.933 Middle_3:X=198.050 Y=19.655 Z=150.442 Ring_3:X=193.705 Y=18.842 Z=150.777 Pinky_3:X=191.359 Y=17.892 Z=149.743 Thumb_2:X=191.317 Y=22.056 Z=147.689 Index_2:X=197.614 Y=21.645 Z=146.882 Middle_2:X=197.268 Y=19.678 Z=147.279 Ring_2:X=193.891 Y=18.452 Z=147.685 Pinky_2:X=190.525 Y=17.408 Z=146.878 ;1.544388
4;1;right;007_tuna_fish_can;Thumb_3:0.986127 Index_3:0.061871 Middle_3:0.360509 Ring_3:-2.381986 Pinky_3:-4.581993 Thumb_2:0.328154 Index_2:0.891592 Middle_2:2.467492 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=192.727 Y=25.446 Z=153.105 Index_3:X=194.028 Y=22.301 Z=154.284 Middle_3:X=193.783 Y=21.550 Z=154.798 Ring_3:X=192.486 Y=20.364 Z=155.836 Pinky_3:X=191.254 Y=19.665 Z=156.103 Thumb_2:X=190.565 Y=25.459 Z=150.881 Index_2:X=193.768 Y=23.138 Z=151.986 Middle_2:X=192.589 Y=22.641 Z=151.713 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.422752
4;1;right;008_pudding_box;Thumb_3:0.984636 Index_3:-0.003206 Middle_3:1.140897 Ring_3:0.544149 Pinky_3:-0.144561 Thumb_2:0.422773 Index_2:1.571877 Middle_2:1.169637 Ring_2:0.363938 Pinky_2:0.341072 ;Thumb_3:X=194.089 Y=24.522 Z=153.290 Index_3:X=200.070 Y=22.653 Z=152.566 Middle_3:X=199.525 Y=20.162 Z=152.402 Ring_3:X=199.099 Y=18.134 Z=151.772 Pinky_3:X=198.737 Y=15.329 Z=149.059 Thumb_2:X=192.934 Y=24.818 Z=151.602 Index_2:X=197.594 Y=22.383 Z=151.525 Middle_2:X=198.345 Y=20.259 Z=150.923 Ring_2:X=198.458 Y=17.960 Z=150.059 Pinky_2:X=197.140 Y=15.545 Z=148.633 ;1.410553
4;1;right;009_gelatin_box;Thumb_3:2.776494 Index_3:0.0 Middle_3:0.0 Ring_3:0.0 Pinky_3:0.0 Thumb_2:3.008101 Index_2:0.341393 Middle_2:0.415411 Ring_2:0.360758 Pinky_2:0.806675 ;Thumb_3:X=200.971 Y=24.370 Z=146.308 Index_3:X=0.000 Y=0.000 Z=0.000 Middle_3:X=0.000 Y=0.000 Z=0.000 Ring_3:X=0.000 Y=0.000 Z=0.000 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=198.410 Y=22.596 Z=144.450 Index_2:X=203.197 Y=22.391 Z=143.368 Middle_2:X=204.186 Y=19.754 Z=142.527 Ring_2:X=202.588 Y=18.161 Z=142.232 Pinky_2:X=200.415 Y=15.963 Z=142.593 ;1.133492
4;1;right;010_potted_meat_can;Thumb_3:5.162919 Index_3:0.048216 Middle_3:0.144123 Ring_3:1.61859 Pinky_3:-0.69686 Thumb_2:4.068437 Index_2:0.38586 Middle_2:0.903637 Ring_2:0.680097 Pinky_2:-0.882919 ;Thumb_3:X=199.829 Y=23.637 Z=153.697 Index_3:X=203.705 Y=23.267 Z=149.907 Middle_3:X=204.501 Y=20.863 Z=150.030 Ring_3:X=202.799 Y=19.522 Z=151.164 Pinky_3:X=198.642 Y=18.033 Z=152.100 Thumb_2:X=196.402 Y=21.862 Z=150.508 Index_2:X=201.495 Y=23.531 Z=148.991 Middle_2:X=201.892 Y=20.772 Z=149.360 Ring_2:X=201.134 Y=18.640 Z=148.840 Pinky_2:X=198.478 Y=17.534 Z=149.108 ;1.322479
4;1;right;011_banana;Thumb_3:1.484374 Index_3:0.165075 Middle_3:0.507084 Ring_3:0.00002 Pinky_3:-2.702406 Thumb_2:0.631304 Index_2:0.074653 Middle_2:0.192615 Ring_2:-0.059042 Pinky_2:-1.443109 ;Thumb_3:X=191.402 Y=21.742 Z=149.543 Index_3:X=190.911 Y=21.439 Z=149.969 Middle_3:X=200.663 Y=18.922 Z=149.661 Ring_3:X=199.327 Y=17.208 Z=149.422 Pinky_3:X=187.766 Y=21.085 Z=149.151 Thumb_2:X=189.908 Y=23.383 Z=148.911 Index_2:X=192.913 Y=21.273 Z=148.812 Middle_2:X=198.327 Y=18.997 Z=147.905 Ring_2:X=197.355 Y=17.389 Z=147.765 Pinky_2:X=191.380 Y=18.628 Z=148.986 ;1.678146
4;1;right;012_strawberry;Thumb_3:0.0 Index_3:0.0 Middle_3:0.917401 Ring_3:-0.515138 Pinky_3:0.0 Thumb_2:0.0 Index_2:0.0 Middle_2:-4.081833 Ring_2:-2.525747 Pinky_2:0.0 ;Thumb_3:X=180.607 Y=22.944 Z=149.657 Index_3:X=180.557 Y=23.087 Z=148.419 Middle_3:X=185.475 Y=21.946 Z=149.754 Ring_3:X=186.158 Y=20.870 Z=150.777 Pinky_3:X=180.557 Y=19.254 Z=146.495 Thumb_2:X=180.607 Y=30.803 Z=150.383 Index_2:X=180.607 Y=23.671 Z=146.904 Middle_2:X=189.597 Y=21.287 Z=149.534 Ring_2:X=188.798 Y=20.111 Z=148.932 Pinky_2:X=180.607 Y=19.869 Z=154.156 ;2.189346
4;1;right;013_apple;Thumb_3:1.911134 Index_3:1.629539 Middle_3:2.245426 Ring_3:1.384738 Pinky_3:-2.016959 Thumb_2:1.955724 Index_2:0.432447 Middle_2:0.326812 Ring_2:0.518866 Pinky_2:-0.761925 ;Thumb_3:X=196.815 Y=25.262 Z=150.854 Index_3:X=200.548 Y=22.703 Z=150.428 Middle_3:X=200.452 Y=21.096 Z=150.966 Ring_3:X=199.760 Y=19.716 Z=150.567 Pinky_3:X=197.268 Y=18.970 Z=151.413 Thumb_2:X=195.042 Y=24.323 Z=148.796 Index_2:X=199.793 Y=23.267 Z=147.746 Middle_2:X=200.095 Y=21.229 Z=147.680 Ring_2:X=199.382 Y=19.528 Z=147.903 Pinky_2:X=196.927 Y=18.517 Z=148.533 ;1.200348
4;1;right;002_master_chef_can;Thumb_3:-0.193433 Index_3:1.284022 Middle_3:1.235671 Ring_3:0.0 Pinky_3:0.0 Thumb_2:2.140152 Index_2:0.519443 Middle_2:0.251218 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=198.007 Y=15.364 Z=143.032 Index_3:X=201.399 Y=19.948 Z=145.887 Middle_3:X=203.052 Y=20.795 Z=143.366 Ring_3:X=0.000 Y=0.000 Z=0.000 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=197.933 Y=18.287 Z=140.709 Index_2:X=199.126 Y=20.711 Z=145.172 Middle_2:X=200.905 Y=22.338 Z=143.230 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.311432
4;1;right;015_peach;Thumb_3:0.0 Index_3:0.0 Middle_3:0.0 Ring_3:0.0 Pinky_3:0.0 Thumb_2:2.75894 Index_2:0.074025 Middle_2:0.39695 Ring_2:-0.193278 Pinky_2:0.0 ;Thumb_3:X=0.000 Y=0.000 Z=0.000 Index_3:X=0.000 Y=0.000 Z=0.000 Middle_3:X=0.000 Y=0.000 Z=0.000 Ring_3:X=0.000 Y=0.000 Z=0.000 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=196.441 Y=21.800 Z=143.276 Index_2:X=201.036 Y=21.174 Z=141.392 Middle_2:X=200.909 Y=19.078 Z=141.529 Ring_2:X=199.439 Y=17.546 Z=142.400 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.644791
4;1;right;016_pear;Thumb_3:3.464556 Index_3:0.958095 Middle_3:1.804564 Ring_3:0.609001 Pinky_3:-3.948916 Thumb_2:3.350975 Index_2:0.09009 Middle_2:0.003288 Ring_2:0.048304 Pinky_2:-1.808891 ;Thumb_3:X=195.612 Y=22.536 Z=148.788 Index_3:X=198.596 Y=21.529 Z=148.061 Middle_3:X=198.848 Y=19.672 Z=148.184 Ring_3:X=198.540 Y=18.374 Z=147.809 Pinky_3:X=195.846 Y=17.652 Z=150.632 Thumb_2:X=193.801 Y=21.992 Z=146.786 Index_2:X=198.052 Y=22.087 Z=145.811 Middle_2:X=198.531 Y=20.201 Z=145.285 Ring_2:X=197.959 Y=18.460 Z=145.413 Pinky_2:X=195.732 Y=17.216 Z=146.237 ;1.477371
