UserId;GroupId;Hand;Object;Errors;ImpactPoints;Time

7;1;right;014_lemon;Thumb_3:0.723716 Index_3:0.213453 Middle_3:0.0 Ring_3:0.0 Pinky_3:0.0 Thumb_2:3.347606 Index_2:0.122309 Middle_2:0.193952 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=195.548 Y=17.284 Z=144.814 Index_3:X=200.101 Y=18.776 Z=144.299 Middle_3:X=208.256 Y=21.213 Z=144.917 Ring_3:X=0.000 Y=0.000 Z=0.000 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=196.147 Y=18.256 Z=141.683 Index_2:X=198.767 Y=20.265 Z=143.801 Middle_2:X=200.002 Y=19.897 Z=141.984 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.200089
7;1;right;003_cracker_box;Thumb_3:0.057682 Index_3:2.068171 Middle_3:5.569493 Ring_3:0.963148 Pinky_3:-0.345407 Thumb_2:1.045902 Index_2:0.677121 Middle_2:2.343523 Ring_2:1.256155 Pinky_2:0.0 ;Thumb_3:X=191.831 Y=21.082 Z=146.901 Index_3:X=196.449 Y=23.519 Z=149.694 Middle_3:X=198.552 Y=21.799 Z=147.314 Ring_3:X=198.782 Y=23.445 Z=145.761 Pinky_3:X=199.340 Y=24.488 Z=144.036 Thumb_2:X=192.403 Y=23.497 Z=144.738 Index_2:X=195.226 Y=25.252 Z=149.591 Middle_2:X=196.820 Y=25.421 Z=147.536 Ring_2:X=197.883 Y=25.579 Z=145.421 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.044269
7;1;right;004_sugar_box;Thumb_3:0.237906 Index_3:-1.19669 Middle_3:2.012569 Ring_3:-0.379438 Pinky_3:1.586241 Thumb_2:-0.220784 Index_2:-0.393717 Middle_2:3.023697 Ring_2:3.508424 Pinky_2:4.435232 ;Thumb_3:X=200.126 Y=17.401 Z=143.808 Index_3:X=205.291 Y=19.394 Z=143.715 Middle_3:X=204.526 Y=17.295 Z=141.321 Ring_3:X=204.296 Y=15.561 Z=139.791 Pinky_3:X=200.352 Y=15.486 Z=136.882 Thumb_2:X=197.724 Y=17.736 Z=142.288 Index_2:X=202.372 Y=20.809 Z=142.779 Middle_2:X=202.184 Y=18.153 Z=140.316 Ring_2:X=200.245 Y=17.031 Z=138.091 Pinky_2:X=198.265 Y=15.998 Z=136.081 ;2.55588
7;1;right;005_tomato_soup_can;Thumb_3:0.10463 Index_3:0.987679 Middle_3:0.0 Ring_3:1.317326 Pinky_3:0.0 Thumb_2:0.734723 Index_2:-0.021357 Middle_2:1.968678 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=198.303 Y=15.392 Z=145.026 Index_3:X=200.875 Y=18.084 Z=149.747 Middle_3:X=0.000 Y=0.000 Z=0.000 Ring_3:X=202.641 Y=20.395 Z=145.626 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=197.690 Y=17.895 Z=143.531 Index_2:X=198.548 Y=19.116 Z=149.225 Middle_2:X=200.470 Y=20.819 Z=147.629 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;0.811277
7;1;right;006_mustard_bottle;Thumb_3:0.467797 Index_3:0.30865 Middle_3:2.308629 Ring_3:0.878106 Pinky_3:-3.510847 Thumb_2:3.146213 Index_2:0.622145 Middle_2:1.340358 Ring_2:0.859706 Pinky_2:0.0 ;Thumb_3:X=193.636 Y=17.730 Z=144.571 Index_3:X=198.100 Y=16.127 Z=147.376 Middle_3:X=199.384 Y=17.158 Z=145.448 Ring_3:X=200.508 Y=18.291 Z=144.511 Pinky_3:X=200.998 Y=18.500 Z=142.127 Thumb_2:X=196.372 Y=20.559 Z=144.827 Index_2:X=197.207 Y=17.928 Z=147.828 Middle_2:X=199.282 Y=18.793 Z=146.956 Ring_2:X=200.551 Y=19.595 Z=146.022 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.110941
7;1;right;007_tuna_fish_can;Thumb_3:0.133079 Index_3:4.075895 Middle_3:4.118718 Ring_3:0.950865 Pinky_3:0.0 Thumb_2:0.0 Index_2:0.596519 Middle_2:1.269489 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=198.088 Y=17.492 Z=141.676 Index_3:X=201.221 Y=20.450 Z=148.250 Middle_3:X=201.364 Y=20.506 Z=148.209 Ring_3:X=201.919 Y=22.173 Z=146.192 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=0.000 Y=0.000 Z=0.000 Index_2:X=196.736 Y=22.382 Z=146.223 Middle_2:X=198.260 Y=22.666 Z=147.268 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;0.945171
7;1;right;008_pudding_box;Thumb_3:-0.471303 Index_3:-1.681231 Middle_3:1.576025 Ring_3:-0.479143 Pinky_3:166.073837 Thumb_2:-0.218451 Index_2:-0.599175 Middle_2:3.302631 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=197.731 Y=19.456 Z=141.432 Index_3:X=199.875 Y=19.040 Z=145.573 Middle_3:X=200.451 Y=21.471 Z=143.731 Ring_3:X=201.784 Y=22.893 Z=142.425 Pinky_3:X=205.891 Y=21.579 Z=142.356 Thumb_2:X=197.230 Y=21.454 Z=140.220 Index_2:X=196.738 Y=20.583 Z=144.894 Middle_2:X=198.687 Y=23.113 Z=142.677 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.133495
7;1;right;009_gelatin_box;Thumb_3:0.331353 Index_3:-2.085136 Middle_3:1.729021 Ring_3:-0.938947 Pinky_3:0.0 Thumb_2:0.018468 Index_2:-0.556995 Middle_2:3.474796 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=197.742 Y=17.326 Z=144.134 Index_3:X=202.834 Y=18.051 Z=145.204 Middle_3:X=201.032 Y=16.588 Z=142.300 Ring_3:X=200.335 Y=15.315 Z=140.536 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=195.155 Y=18.292 Z=142.853 Index_2:X=199.829 Y=20.161 Z=144.398 Middle_2:X=198.544 Y=17.886 Z=141.274 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.088924
7;1;right;010_potted_meat_can;Thumb_3:-1.172011 Index_3:-1.423762 Middle_3:1.721663 Ring_3:-0.305918 Pinky_3:0.0 Thumb_2:-1.411335 Index_2:0.012641 Middle_2:3.520483 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=193.963 Y=16.114 Z=145.896 Index_3:X=199.550 Y=18.301 Z=146.592 Middle_3:X=199.029 Y=17.905 Z=143.664 Ring_3:X=200.156 Y=16.913 Z=142.046 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=192.834 Y=16.414 Z=143.737 Index_2:X=196.580 Y=19.865 Z=145.501 Middle_2:X=197.019 Y=18.808 Z=142.125 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.222321
