UserId;GroupId;Hand;Object;Errors;ImpactPoints;Time

5;1;right;014_lemon;Thumb_3:0.201076 Index_3:0.967279 Middle_3:1.539056 Ring_3:-0.457943 Pinky_3:0.0 Thumb_2:0.373422 Index_2:0.337706 Middle_2:0.688448 Ring_2:-0.21824 Pinky_2:0.0 ;Thumb_3:X=198.231 Y=22.129 Z=143.149 Index_3:X=199.772 Y=19.992 Z=142.846 Middle_3:X=199.443 Y=18.976 Z=142.834 Ring_3:X=197.725 Y=18.429 Z=143.219 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=196.739 Y=22.401 Z=141.952 Index_2:X=200.297 Y=20.729 Z=140.768 Middle_2:X=200.156 Y=19.247 Z=140.654 Ring_2:X=199.179 Y=18.155 Z=141.076 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.755447
5;1;right;003_cracker_box;Thumb_3:0.325997 Index_3:4.092084 Middle_3:0.0 Ring_3:0.0 Pinky_3:0.0 Thumb_2:1.00896 Index_2:-0.289087 Middle_2:4.240267 Ring_2:5.346314 Pinky_2:0.0 ;Thumb_3:X=195.017 Y=15.621 Z=140.023 Index_3:X=200.665 Y=18.053 Z=143.479 Middle_3:X=0.000 Y=0.000 Z=0.000 Ring_3:X=0.000 Y=0.000 Z=0.000 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=195.069 Y=17.888 Z=138.284 Index_2:X=195.781 Y=18.918 Z=144.661 Middle_2:X=198.978 Y=20.481 Z=142.036 Ring_2:X=200.201 Y=21.121 Z=140.835 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.678131
5;1;right;004_sugar_box;Thumb_3:0.088352 Index_3:1.819538 Middle_3:3.607353 Ring_3:0.138454 Pinky_3:0.0 Thumb_2:1.35945 Index_2:-0.053884 Middle_2:2.523492 Ring_2:1.485467 Pinky_2:0.0 ;Thumb_3:X=197.047 Y=18.280 Z=143.495 Index_3:X=199.967 Y=21.034 Z=144.885 Middle_3:X=200.769 Y=21.950 Z=143.288 Ring_3:X=201.017 Y=22.980 Z=141.912 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=196.236 Y=21.295 Z=142.345 Index_2:X=197.214 Y=21.949 Z=146.508 Middle_2:X=198.578 Y=23.391 Z=144.029 Ring_2:X=199.197 Y=24.489 Z=142.430 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.511566
5;1;right;005_tomato_soup_can;Thumb_3:0.195028 Index_3:0.0 Middle_3:0.0 Ring_3:0.0 Pinky_3:0.0 Thumb_2:0.946873 Index_2:-0.755635 Middle_2:3.117372 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=198.702 Y=16.179 Z=141.052 Index_3:X=0.000 Y=0.000 Z=0.000 Middle_3:X=0.000 Y=0.000 Z=0.000 Ring_3:X=0.000 Y=0.000 Z=0.000 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=198.112 Y=18.650 Z=140.828 Index_2:X=199.905 Y=18.071 Z=146.970 Middle_2:X=202.367 Y=20.327 Z=143.933 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.28894
5;1;right;006_mustard_bottle;Thumb_3:-0.116415 Index_3:-0.629442 Middle_3:1.762036 Ring_3:-0.584193 Pinky_3:0.0 Thumb_2:-0.058405 Index_2:-1.219387 Middle_2:2.051253 Ring_2:3.274221 Pinky_2:0.0 ;Thumb_3:X=196.935 Y=19.095 Z=144.818 Index_3:X=203.810 Y=15.270 Z=148.509 Middle_3:X=200.744 Y=17.780 Z=142.240 Ring_3:X=200.078 Y=19.483 Z=140.293 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=197.171 Y=21.711 Z=144.753 Index_2:X=203.101 Y=18.301 Z=149.285 Middle_2:X=201.322 Y=19.873 Z=143.640 Ring_2:X=200.365 Y=22.840 Z=141.935 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.755753
5;1;right;007_tuna_fish_can;Thumb_3:0.003683 Index_3:-0.057961 Middle_3:1.439553 Ring_3:0.0 Pinky_3:0.0 Thumb_2:0.390446 Index_2:0.636447 Middle_2:2.870885 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=197.730 Y=19.072 Z=138.262 Index_3:X=199.588 Y=18.389 Z=136.008 Middle_3:X=198.210 Y=18.260 Z=134.097 Ring_3:X=0.000 Y=0.000 Z=0.000 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=195.307 Y=21.432 Z=137.989 Index_2:X=198.918 Y=21.058 Z=137.152 Middle_2:X=197.085 Y=21.315 Z=135.028 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.88916
5;1;right;008_pudding_box;Thumb_3:0.082663 Index_3:1.840365 Middle_3:3.879333 Ring_3:0.701864 Pinky_3:0.0 Thumb_2:1.056207 Index_2:-0.077464 Middle_2:3.1397 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=197.267 Y=20.482 Z=141.982 Index_3:X=199.958 Y=20.642 Z=139.668 Middle_3:X=199.059 Y=21.387 Z=137.927 Ring_3:X=198.329 Y=22.283 Z=136.614 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=196.691 Y=23.548 Z=140.910 Index_2:X=200.794 Y=22.927 Z=142.124 Middle_2:X=199.282 Y=23.298 Z=138.926 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.389252
5;1;right;009_gelatin_box;Thumb_3:0.210526 Index_3:-1.262574 Middle_3:1.421896 Ring_3:0.0 Pinky_3:0.0 Thumb_2:0.39711 Index_2:-0.254456 Middle_2:2.951209 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=198.275 Y=18.040 Z=139.221 Index_3:X=201.449 Y=17.902 Z=137.215 Middle_3:X=199.161 Y=17.388 Z=136.002 Ring_3:X=0.000 Y=0.000 Z=0.000 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=195.732 Y=19.095 Z=139.005 Index_2:X=199.484 Y=20.605 Z=138.204 Middle_2:X=197.067 Y=19.222 Z=136.423 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.700165
5;1;right;010_potted_meat_can;Thumb_3:-0.638766 Index_3:-0.008507 Middle_3:0.388948 Ring_3:0.0 Pinky_3:0.0 Thumb_2:2.115983 Index_2:0.637379 Middle_2:1.733208 Ring_2:0.77809 Pinky_2:0.0 ;Thumb_3:X=196.061 Y=16.956 Z=131.900 Index_3:X=199.345 Y=21.230 Z=136.820 Middle_3:X=201.321 Y=23.280 Z=135.628 Ring_3:X=0.000 Y=0.000 Z=0.000 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=196.385 Y=20.069 Z=130.591 Index_2:X=196.772 Y=21.290 Z=134.833 Middle_2:X=198.273 Y=23.356 Z=133.222 Ring_2:X=197.565 Y=23.942 Z=131.600 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;2.766891
5;1;right;011_banana;Thumb_3:-0.663655 Index_3:1.703354 Middle_3:1.279757 Ring_3:0.598119 Pinky_3:0.111662 Thumb_2:0.475888 Index_2:-0.242987 Middle_2:0.110431 Ring_2:0.267508 Pinky_2:-0.201681 ;Thumb_3:X=197.993 Y=19.661 Z=136.036 Index_3:X=199.168 Y=20.135 Z=137.164 Middle_3:X=197.234 Y=22.530 Z=136.740 Ring_3:X=196.506 Y=24.089 Z=137.068 Pinky_3:X=195.542 Y=25.220 Z=137.587 Thumb_2:X=196.023 Y=20.258 Z=136.760 Index_2:X=199.645 Y=18.787 Z=138.197 Middle_2:X=198.459 Y=21.627 Z=137.999 Ring_2:X=197.670 Y=23.468 Z=137.843 Pinky_2:X=196.771 Y=25.129 Z=138.090 ;2.044479
